timestamp,title,price,total_area,rooms,floor,total_floors,address,latitude,longitude,description,json_description,url,images_count
2026-03-25 04:00:04,"50,1 м², 1-комнатная квартира",31205872,,,,,,,,"50,1 м², 1-комнатная квартира31 205 872₽–9%28 340 028 ₽566 234 ₽ за м²","Продается однокомнатная квартира 50.05 м² по цене 31,21 млн ₽ на 20 этаже из 27. 📍 Адрес: Москва, СЗАО, район Хорошёво-Мнёвники, 88-й квартал, ЖК «Мнёвники от Гранель». ✅ Характеристики, описание и фото объекта id 5226951667115849100 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5226951667115849100/,8
2026-03-25 04:00:14,"74,4 м², 2-комнатная квартира",69630000,,,,,,,,"74,4 м², 2-комнатная квартира69 630 000 ₽935 887 ₽ за м²","Продается двухкомнатная квартира 74.4 м² по цене 69,63 млн ₽ на 14 этаже из 14. 📍 Адрес: Москва, ЗАО, район Раменки, жилой комплекс Вест Гарден, к14, Cобрание клубных домов West Garden. ✅ Характеристики, описание и фото объекта id 3922755366911174795 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3922755366911174795/,8
2026-03-25 04:00:23,"160 м², 4-комнатная квартира",220000000,,,,,,,,"160 м², 4-комнатная квартира220 000 000 ₽1 375 000 ₽ за м²","Продается квартира 160 м² по цене 220 млн ₽ на 4 этаже из 5. 📍 Адрес: Москва, Романов переулок, 3с6, ✅ Характеристики, описание и фото объекта id 7567888441305038143 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7567888441305038143/,8
2026-03-25 04:00:35,"36,6 м², апартаменты-студия",6419990,,,,,,,,"36,6 м², апартаменты-студия6 419 990 ₽175 410 ₽ за м²","Продается апартаменты-студию 36.6 м² по цене 6,42 млн ₽ на 1 этаже из 6. 📍 Адрес: Москва, Новорязанская улица, 31/7к5, ✅ Характеристики, описание и фото объекта id 5227565616455358096 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5227565616455358096/,8
2026-03-25 04:00:46,"95,6 м², 3-комнатная квартира",48000000,,,,,,,,"95,6 м², 3-комнатная квартира48 000 000 ₽502 092 ₽ за м²","Продается трехкомнатная квартира 95.6 м² по цене 48 млн ₽ на 9 этаже из 26. 📍 Адрес: Москва, улица Крузенштерна, 12к3, Квартал «СИМВОЛ». ✅ Характеристики, описание и фото объекта id 5180127926973702285 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926973702285/,8
2026-03-25 04:00:55,"95 м², 4-комнатная квартира",49400000,,,,,,,,"95 м², 4-комнатная квартира49 400 000 ₽520 000 ₽ за м²","Продается квартира 95 м² по цене 49,4 млн ₽ на 8 этаже из 20. 📍 Адрес: Москва, Автозаводская улица, 26/1, ЖК FØRST. ✅ Характеристики, описание и фото объекта id 3960552429669726871 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3960552429669726871/,8
2026-03-25 04:01:05,"40,7 м², 1-комнатная квартира",32389240,,,,,,,,"40,7 м², 1-комнатная квартира32 389 240 ₽796 000 ₽ за м²","Продается однокомнатная квартира 40.69 м² по цене 32,39 млн ₽ на 33 этаже из 46. 📍 Адрес: Москва, ЖК Джойс, ЖК «Джойс». ✅ Характеристики, описание и фото объекта id 7415934780786824451 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7415934780786824451/,8
2026-03-25 04:01:15,"40 м², 2-комнатная квартира",18500000,,,,,,,,"40 м², 2-комнатная квартира18 500 000 ₽462 500 ₽ за м²","Продается двухкомнатная квартира 40 м² по цене 18,5 млн ₽ на 5 этаже из 31. 📍 Адрес: Москва, Тагильская улица, 6/1, Квартал «Метроном». ✅ Характеристики, описание и фото объекта id 5180127926973672524 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926973672524/,8
2026-03-25 04:01:25,"60,7 м², 2-комнатная квартира",16152270,,,,,,,,"60,7 м², 2-комнатная квартира16 152 270 ₽266 100 ₽ за м²","Продается двухкомнатная квартира 60.7 м² по цене 16,15 млн ₽ на 23 этаже из 24. 📍 Адрес: Москва, Муравская улица, 44к2, Митинский лес. ✅ Характеристики, описание и фото объекта id 4017216401852795553 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401852795553/,8
2026-03-25 04:01:36,"33,6 м², 1-комнатная квартира",14582400,,,,,,,,"33,6 м², 1-комнатная квартира14 582 400₽–7%13 561 632 ₽403 620 ₽ за м²","Продается однокомнатная квартира 33.6 м² по цене 14,58 млн ₽ на 13 этаже из 25. 📍 Адрес: Москва, ЖК Люблинский Парк, к18-20, Люблинский парк. ✅ Характеристики, описание и фото объекта id 4017216401911630668 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401911630668/,8
2026-03-25 04:01:46,"53,4 м², 1-комнатная квартира",82430000,,,,,,,,"53,4 м², 1-комнатная квартира82 430 000 ₽1 543 633 ₽ за м²","Продается однокомнатная квартира 53.4 м² по цене 82,43 млн ₽ на 2 этаже из 9. 📍 Адрес: Москва, ЖК Тишинский Бульвар, к8, Элитный квартал «Тишинский Бульвар». ✅ Характеристики, описание и фото объекта id 3922755367078421492 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3922755367078421492/,8
2026-03-25 04:01:59,"69,1 м², 2-комнатная квартира",18200000,,,,,,,,"69,1 м², 2-комнатная квартира18 200 000 ₽263 386 ₽ за м²","Продается двухкомнатная квартира 69.1 м² по цене 18,2 млн ₽ на 5 этаже из 26. 📍 Адрес: Москва, Лосиноостровская улица, вл45к2, ЖК «Сказочный лес». ✅ Характеристики, описание и фото объекта id 7053956916049603720 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956916049603720/,8
2026-03-25 04:02:10,"24,9 м², квартира-студия",10000000,,,,,,,,"24,9 м², квартира-студия10 000 000 ₽401 606 ₽ за м²","Продается квартира-студию 24.9 м² по цене 10 млн ₽ на 2 этаже из 7. 📍 Адрес: Москва, НАО, район Внуково, улица Бориса Пастернака, 33к2, Город-парк «Переделкино Ближнее». ✅ Характеристики, описание и фото объекта id 7053956916849193140 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956916849193140/,8
2026-03-25 04:02:19,"89,1 м², 4-комнатная квартира",50876100,,,,,,,,"89,1 м², 4-комнатная квартира50 876 100₽–10%45 788 490 ₽513 900 ₽ за м²","Продается квартира 89.1 м² по цене 50,88 млн ₽ на 5 этаже из 26. 📍 Адрес: Москва, улица Годовикова, 11к3, ЖК iLove. ✅ Характеристики, описание и фото объекта id 6921840663684516834 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6921840663684516834/,8
2026-03-25 04:02:29,"248 м², 6-комнатная квартира",140000000,,,,,,,,"248 м², 6-комнатная квартира140 000 000 ₽564 516 ₽ за м²","Продается квартира 248 м² по цене 140 млн ₽ на 2 этаже из 18. 📍 Адрес: Москва, Измайловский проезд, 10к2, ЖК «Виноградный». ✅ Характеристики, описание и фото объекта id 5228459389428242457 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5228459389428242457/,8
2026-03-25 04:02:40,"70 м², квартира-студия",55000000,,,,,,,,"70 м², квартира-студия55 000 000 ₽785 714 ₽ за м²","Продается квартира-студию 70 м² по цене 55 млн ₽ на 3 этаже из 26. 📍 Адрес: Москва, ЖК Репаблик, к2.1, ЖК «РЕПАБЛИК». ✅ Характеристики, описание и фото объекта id 3938455563566374147 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3938455563566374147/,8
2026-03-25 04:02:49,"118,8 м², 3-комнатная квартира",188339888,,,,,,,,"118,8 м², 3-комнатная квартира188 339 888 ₽1 585 353 ₽ за м²","Продается трехкомнатная квартира 118.8 м² по цене 188,34 млн ₽ на 41 этаже из 46. 📍 Адрес: Москва, Кутузовский проезд, 16А/1, ЖК «Ривер Парк Кутузовский». ✅ Характеристики, описание и фото объекта id 5513960850204302274 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5513960850204302274/,8
2026-03-25 04:02:59,"77,2 м², 3-комнатная квартира",39194440,,,,,,,,"77,2 м², 3-комнатная квартира39 194 440 ₽507 700 ₽ за м²","Продается трехкомнатная квартира 77.2 м² по цене 39,19 млн ₽ на 20 этаже из 22. 📍 Адрес: Москва, ЖК Твелв, 2, ЖК Twelve. ✅ Характеристики, описание и фото объекта id 453055496625332157 на Яндекс Недвижимости",https://realty.yandex.ru/offer/453055496625332157/,8
2026-03-25 04:03:11,"71,8 м², 3-комнатная квартира",37300000,,,,,,,,"71,8 м², 3-комнатная квартира37 300 000 ₽519 499 ₽ за м²","Продается трехкомнатная квартира 71.8 м² по цене 37,3 млн ₽ на 6 этаже из 11. 📍 Адрес: Москва, Береговой проезд, 1А, ЖК «мой адрес На Береговом». ✅ Характеристики, описание и фото объекта id 5226080894684748122 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5226080894684748122/,8
2026-03-25 04:03:22,"485 м², 6-комнатные апартаменты",785315904,,,,,,,,"485 м², 6-комнатные апартаменты785 315 904 ₽1 619 208 ₽ за м²","Продается апартаменты 485 м² по цене 785,32 млн ₽ на 1 этаже из 4. 📍 Адрес: Москва, Островной проезд, 1, Апарт-отель «Остров фантазий». ✅ Характеристики, описание и фото объекта id 5228459389428157892 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5228459389428157892/,8
2026-03-25 04:03:29,"57,4 м², 2-комнатная квартира",29139360,,,,,,,,"57,4 м², 2-комнатная квартира29 139 360₽–11%25 868 617 ₽450 830 ₽ за м²","Продается двухкомнатная квартира 57.38 м² по цене 29,14 млн ₽ на 6 этаже из 28. 📍 Адрес: Москва, ЮВАО, Южнопортовый район, ЖК «Дубровка от Гранель». ✅ Характеристики, описание и фото объекта id 5226951667116053798 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5226951667116053798/,8
2026-03-25 04:03:40,"36,5 м², 1-комнатная квартира",18552950,,,,,,,,"36,5 м², 1-комнатная квартира18 552 950 ₽508 300 ₽ за м²","Продается однокомнатная квартира 36.5 м² по цене 18,55 млн ₽ на 20 этаже из 23. 📍 Адрес: Москва, ЗАО, район Очаково-Матвеевское, Мичуринский парк. ✅ Характеристики, описание и фото объекта id 4017216401905170020 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401905170020/,8
2026-03-25 04:03:51,"41,2 м², 1-комнатная квартира",16500000,,,,,,,,"41,2 м², 1-комнатная квартира16 500 000 ₽400 485 ₽ за м²","Продается однокомнатная квартира 41.2 м² по цене 16,5 млн ₽ на 20 этаже из 29. 📍 Адрес: Москва, ЮВАО, Нижегородский район, ЖК Квартал Издание, Квартал «Издание». ✅ Характеристики, описание и фото объекта id 7053956971901292932 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956971901292932/,8
2026-03-25 04:04:01,"62,2 м², 2-комнатная квартира",23499000,,,,,,,,"62,2 м², 2-комнатная квартира23 499 000 ₽377 797 ₽ за м²","Продается двухкомнатная квартира 62.2 м² по цене 23,5 млн ₽ на 4 этаже из 9. 📍 Адрес: Москва, улица Нижняя Масловка, 14, ✅ Характеристики, описание и фото объекта id 7053956916157592092 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956916157592092/,8
2026-03-25 04:04:11,"74 м², 3-комнатная квартира",36235500,,,,,,,,"74 м², 3-комнатная квартира36 235 500₽–7%33 699 015 ₽455 700 ₽ за м²","Продается трехкомнатная квартира 73.95 м² по цене 36,24 млн ₽ на 38 этаже из 44. 📍 Адрес: Москва, ЖК Ультима Сити, ЖК «УЛЬТИМА Сити». ✅ Характеристики, описание и фото объекта id 2074021897421957526 на Яндекс Недвижимости",https://realty.yandex.ru/offer/2074021897421957526/,8
2026-03-25 04:04:21,"48,2 м², 1-комнатная квартира",37143132,,,,,,,,"48,2 м², 1-комнатная квартира37 143 132₽–9%33 732 028 ₽700 270 ₽ за м²","Продается однокомнатная квартира 48.17 м² по цене 37,14 млн ₽ на 18 этаже из 24. 📍 Адрес: Москва, ЦАО, район Замоскворечье, ЖК «Павелецкая от Гранель». ✅ Характеристики, описание и фото объекта id 5226951667116833013 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5226951667116833013/,8
2026-03-25 04:04:32,"20,3 м², апартаменты-студия",6600000,,,,,,,,"20,3 м², апартаменты-студия6 600 000 ₽325 123 ₽ за м²","Продается апартаменты-студию 20.3 м² по цене 6,6 млн ₽ на 1 этаже из 8. 📍 Адрес: Москва, Рижский проезд, 7, ✅ Характеристики, описание и фото объекта id 5227565616455357235 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5227565616455357235/,8
2026-03-25 04:04:44,"39,5 м², 1-комнатная квартира",20500000,,,,,,,,"39,5 м², 1-комнатная квартира20 500 000 ₽518 987 ₽ за м²","Продается однокомнатная квартира 39.5 м² по цене 20,5 млн ₽ на 22 этаже из 34. 📍 Адрес: Москва, улица Архитектора Власова, 71к1, ЖК Ever. ✅ Характеристики, описание и фото объекта id 5180127926973669545 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926973669545/,8
2026-03-25 04:04:54,"100 м², 3-комнатная квартира",220000000,,,,,,,,"100 м², 3-комнатная квартира220 000 000 ₽2 200 000 ₽ за м²","Продается трехкомнатная квартира 100 м² по цене 220 млн ₽ на 8 этаже из 12. 📍 Адрес: Москва, Малая Пироговская улица, 8, ЖК «BARRIN HOUSE». ✅ Характеристики, описание и фото объекта id 3938455563545221289 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3938455563545221289/,8
2026-03-25 04:05:03,"148,7 м², 5-комнатная квартира",86840800,,,,,,,,"148,7 м², 5-комнатная квартира86 840 800₽–8%79 893 536 ₽537 208 ₽ за м²","Продается квартира 148.72 м² по цене 86,84 млн ₽ на 5 этаже из 21. 📍 Адрес: Москва, жилой комплекс Остров, 7-й квартал, ЖК «Остров». ✅ Характеристики, описание и фото объекта id 6400775697040521019 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6400775697040521019/,8
2026-03-25 04:05:13,"158,3 м², 3-комнатная квартира",490609984,,,,,,,,"158,3 м², 3-комнатная квартира490 609 984 ₽3 099 242 ₽ за м²","Продается трехкомнатная квартира 158.3 м² по цене 490,61 млн ₽ на 4 этаже из 8. 📍 Адрес: Москва, Большой Толмачёвский переулок, 5с1, Дом «Лаврушинский». ✅ Характеристики, описание и фото объекта id 3922755367052563864 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3922755367052563864/,8
2026-03-25 04:05:25,"32,2 м², квартира-студия",18500000,,,,,,,,"32,2 м², квартира-студия18 500 000 ₽574 534 ₽ за м²","Продается квартира-студию 32.2 м² по цене 18,5 млн ₽ на 4 этаже из 9. 📍 Адрес: Москва, улица Пудовкина, 19, ✅ Характеристики, описание и фото объекта id 9137391780858474345 на Яндекс Недвижимости",https://realty.yandex.ru/offer/9137391780858474345/,8
2026-03-25 04:05:35,"134,2 м², 2-комнатные апартаменты",70683136,,,,,,,,"134,2 м², 2-комнатные апартаменты70 683 136 ₽526 700 ₽ за м²","Продается 2-комнатные апартаменты 134.2 м² по цене 70,68 млн ₽ на 4 этаже из 19. 📍 Адрес: Москва, проспект Академика Сахарова, 7, ЖК RED7. ✅ Характеристики, описание и фото объекта id 7035929554499435285 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7035929554499435285/,8
2026-03-25 04:05:45,"68,2 м², 2-комнатная квартира",41714392,,,,,,,,"68,2 м², 2-комнатная квартира41 714 392 ₽611 648 ₽ за м²","Продается двухкомнатная квартира 68.2 м² по цене 41,71 млн ₽ на 12 этаже из 49. 📍 Адрес: Москва, ЖК Первый Нагатинский, Квартал «Первый Нагатинский». ✅ Характеристики, описание и фото объекта id 8522441743989608725 на Яндекс Недвижимости",https://realty.yandex.ru/offer/8522441743989608725/,8
2026-03-25 04:05:56,"62,5 м², 3-комнатная квартира",17800000,,,,,,,,"62,5 м², 3-комнатная квартира17 800 000 ₽284 800 ₽ за м²","Продается трехкомнатная квартира 62.5 м² по цене 17,8 млн ₽ на 5 этаже из 9. 📍 Адрес: Москва, Щёлковское шоссе, 11, ✅ Характеристики, описание и фото объекта id 7035113340557126029 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7035113340557126029/,8
2026-03-25 04:06:07,"50 м², 1-комнатные апартаменты",10250000,,,,,,,,"50 м², 1-комнатные апартаменты10 250 000 ₽205 000 ₽ за м²","Продается 1-комнатные апартаменты 50 м² по цене 10,25 млн ₽ на 2 этаже из 7. 📍 Адрес: Москва, Варшавское шоссе, 125с1, ✅ Характеристики, описание и фото объекта id 7053956915960881166 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956915960881166/,8
2026-03-25 04:06:18,"64 м², 2-комнатная квартира",22900000,,,,,,,,"64 м², 2-комнатная квартира22 900 000 ₽357 813 ₽ за м²","Продается двухкомнатная квартира 64 м² по цене 22,9 млн ₽ на 19 этаже из 22. 📍 Адрес: Москва, поселение Московский, Родниковая улица, 30к1, ЖК «Румянцево-Парк». ✅ Характеристики, описание и фото объекта id 5180127926972925886 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926972925886/,8
2026-03-25 04:06:28,"130,1 м², 4-комнатная квартира",126636672,,,,,,,,"130,1 м², 4-комнатная квартира126 636 672 ₽973 604 ₽ за м²","Продается квартира 130.07 м² по цене 126,64 млн ₽ на 35 этаже из 85. 📍 Адрес: Москва, Краснопресненская набережная, 14с3, МФК «Дом Дау». ✅ Характеристики, описание и фото объекта id 4815934141268256477 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4815934141268256477/,8
2026-03-25 04:06:40,"102,8 м², 3-комнатная квартира",76072000,,,,,,,,"102,8 м², 3-комнатная квартира76 072 000₽–5%72 268 400 ₽703 000 ₽ за м²","Продается трехкомнатная квартира 102.8 м² по цене 76,07 млн ₽ на 31 этаже из 57. 📍 Адрес: Москва, ЗАО, район Филёвский Парк, жилой комплекс Фили Сити, к5, ЖК «Феймос». ✅ Характеристики, описание и фото объекта id 7665822329302886781 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7665822329302886781/,8
2026-03-25 04:06:51,"20,2 м², апартаменты-студия",6499000,,,,,,,,"20,2 м², апартаменты-студия6 499 000 ₽321 733 ₽ за м²","Продается апартаменты-студию 20.2 м² по цене 6,5 млн ₽ на 1 этаже из 5. 📍 Адрес: Москва, переулок Сивцев Вражек, 35, ✅ Характеристики, описание и фото объекта id 5227565616455357384 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5227565616455357384/,8
2026-03-25 04:07:02,"62,3 м², 2-комнатная квартира",27000000,,,,,,,,"62,3 м², 2-комнатная квартира27 000 000 ₽433 387 ₽ за м²","Продается двухкомнатная квартира 62.3 м² по цене 27 млн ₽ на 8 этаже из 27. 📍 Адрес: Москва, набережная Марка Шагала, 15к2, Квартал «Шагал». ✅ Характеристики, описание и фото объекта id 7053956938258429907 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956938258429907/,8
2026-03-25 04:07:12,"53 м², 1-комнатная квартира",36034700,,,,,,,,"53 м², 1-комнатная квартира36 034 700₽–18%29 548 454 ₽557 518 ₽ за м²","Продается однокомнатная квартира 53 м² по цене 36,03 млн ₽ на 6 этаже из 24. 📍 Адрес: Москва, Часовая улица, 28к4, ЖК СОУЛ. ✅ Характеристики, описание и фото объекта id 6963990753164234785 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6963990753164234785/,8
2026-03-25 04:07:22,"134,8 м², 4-комнатная квартира",92821936,,,,,,,,"134,8 м², 4-комнатная квартира92 821 936 ₽688 590 ₽ за м²","Продается квартира 134.8 м² по цене 92,82 млн ₽ на 10 этаже из 19. 📍 Адрес: Москва, ЖК Северный Порт, ЖК «Северный порт. Береговые кварталы». ✅ Характеристики, описание и фото объекта id 5061791961124702470 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5061791961124702470/,8
2026-03-25 04:07:33,"30 м², апартаменты-студия",16999000,,,,,,,,"30 м², апартаменты-студия16 999 000 ₽566 633 ₽ за м²","Продается апартаменты-студию 30 м² по цене 17 млн ₽ на 3 этаже из 7. 📍 Адрес: Москва, Нижегородская улица, 32с3, ЖК Loft FM. ✅ Характеристики, описание и фото объекта id 2990841155589782751 на Яндекс Недвижимости",https://realty.yandex.ru/offer/2990841155589782751/,8
2026-03-25 04:07:41,"35,5 м², 1-комнатная квартира",21990000,,,,,,,,"35,5 м², 1-комнатная квартира21 990 000 ₽619 437 ₽ за м²","Продается однокомнатная квартира 35.5 м² по цене 21,99 млн ₽ на 40 этаже из 9. 📍 Адрес: Москва, улица Борисовские Пруды, 3к2, ЖК «ВЕЙВ». ✅ Характеристики, описание и фото объекта id 7053956939145755871 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956939145755871/,8
2026-03-25 04:07:51,"97,1 м², 4-комнатные апартаменты",36744280,,,,,,,,"97,1 м², 4-комнатные апартаменты36 744 280 ₽378 300 ₽ за м²","Продается апартаменты 97.13 м² по цене 36,74 млн ₽ на 12 этаже из 20. 📍 Адрес: Москва, Потешная улица, вл5с2, ЭВОПАРК Сокольники. ✅ Характеристики, описание и фото объекта id 6277033079621547641 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6277033079621547641/,8
2026-03-25 04:08:02,"61,4 м², 2-комнатная квартира",22871500,,,,,,,,"61,4 м², 2-комнатная квартира22 871 500 ₽372 500 ₽ за м²","Продается двухкомнатная квартира 61.4 м² по цене 22,87 млн ₽ на 2 этаже из 17. 📍 Адрес: Москва, Проектируемый проезд № 1286, Лосиноостровский парк. ✅ Характеристики, описание и фото объекта id 4017216401910056484 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401910056484/,8
2026-03-25 04:08:13,"39,1 м², 2-комнатная квартира",27357028,,,,,,,,"39,1 м², 2-комнатная квартира27 357 028 ₽699 668 ₽ за м²","Продается двухкомнатная квартира 39.1 м² по цене 27,36 млн ₽ на 3 этаже из 6. 📍 Адрес: деревня Рогозинино, Луговая улица, 20Вк2, ЖК «Внуково Кантри Клаб». ✅ Характеристики, описание и фото объекта id 5556666461542348829 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5556666461542348829/,8
2026-03-25 04:08:22,"46,9 м², 1-комнатная квартира",29547000,,,,,,,,"46,9 м², 1-комнатная квартира29 547 000 ₽630 000 ₽ за м²","Продается однокомнатная квартира 46.9 м² по цене 29,55 млн ₽ на 16 этаже из 11. 📍 Адрес: Москва, 2-й Хорошёвский проезд, 7с7, ЖК SEZAR CITY. ✅ Характеристики, описание и фото объекта id 6577256531751019565 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6577256531751019565/,8
2026-03-25 04:08:34,"150 м², 5-комнатная квартира",89000000,,,,,,,,"150 м², 5-комнатная квартира89 000 000 ₽593 333 ₽ за м²","Продается квартира 150 м² по цене 89 млн ₽ на 30 этаже из 30. 📍 Адрес: Москва, ЗАО, район Очаково-Матвеевское, жилой комплекс Левел Мичуринский, к3, ЖК Левел Мичуринский. ✅ Характеристики, описание и фото объекта id 5180127926973015106 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926973015106/,8
2026-03-25 04:08:46,"42,3 м², 1-комнатная квартира",22500000,,,,,,,,"42,3 м², 1-комнатная квартира22 500 000 ₽531 915 ₽ за м²","Продается однокомнатная квартира 42.3 м² по цене 22,5 млн ₽ на 37 этаже из 46. 📍 Адрес: Москва, ЖК Архитектор, ЖК «Архитектор». ✅ Характеристики, описание и фото объекта id 5180127926972959396 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5180127926972959396/,8
2026-03-25 04:08:56,"77,2 м², 2-комнатная квартира",37102320,,,,,,,,"77,2 м², 2-комнатная квартира37 102 320 ₽480 600 ₽ за м²","Продается двухкомнатная квартира 77.2 м² по цене 37,1 млн ₽ на 2 этаже из 14. 📍 Адрес: Москва, жилой комплекс Матвеевский Парк, 4.8, Матвеевский парк. ✅ Характеристики, описание и фото объекта id 4017216401874787076 на Яндекс Недвижимости",https://realty.yandex.ru/offer/4017216401874787076/,8
2026-03-25 04:09:07,"91,5 м², 3-комнатная квартира",37720000,,,,,,,,"91,5 м², 3-комнатная квартира37 720 000 ₽412 240 ₽ за м²","Продается трехкомнатная квартира 91.5 м² по цене 37,72 млн ₽ на 28 этаже из 30. 📍 Адрес: Москва, улица Петра Алексеева, 14, Жилой квартал «Кутузов Град». ✅ Характеристики, описание и фото объекта id 489660424904344626 на Яндекс Недвижимости",https://realty.yandex.ru/offer/489660424904344626/,8
2026-03-25 04:09:18,"143,1 м², 3-комнатная квартира",237284032,,,,,,,,"143,1 м², 3-комнатная квартира237 284 032 ₽1 657 938 ₽ за м²","Продается трехкомнатная квартира 143.12 м² по цене 237,28 млн ₽ на 1 этаже из 10. 📍 Адрес: Москва, остров Балчуг, ЖК «Садовническая 69». ✅ Характеристики, описание и фото объекта id 6242880550851563635 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6242880550851563635/,8
2026-03-25 04:09:27,"52,9 м², 2-комнатная квартира",18500000,,,,,,,,"52,9 м², 2-комнатная квартира18 500 000 ₽349 716 ₽ за м²","Продается двухкомнатная квартира 52.9 м² по цене 18,5 млн ₽ на 3 этаже из 12. 📍 Адрес: Москва, Святоозёрская улица, 15, ✅ Характеристики, описание и фото объекта id 7035113340557126241 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7035113340557126241/,8
2026-03-25 04:09:35,"38,3 м², 1-комнатная квартира",27246620,,,,,,,,"38,3 м², 1-комнатная квартира27 246 620₽–20%21 797 296 ₽569 120 ₽ за м²","Продается однокомнатная квартира 38.3 м² по цене 27,25 млн ₽ на 14 этаже из 24. 📍 Адрес: Москва, Часовая улица, 28к4, ЖК СОУЛ. ✅ Характеристики, описание и фото объекта id 6963990753164258687 на Яндекс Недвижимости",https://realty.yandex.ru/offer/6963990753164258687/,8
2026-03-25 04:09:46,"57,7 м², 2-комнатная квартира",14000000,,,,,,,,"57,7 м², 2-комнатная квартира14 000 000 ₽242 634 ₽ за м²","Продается двухкомнатная квартира 57.7 м² по цене 14 млн ₽ на 12 этаже из 25. 📍 Адрес: посёлок Битца, жилой комплекс Южная Битца, Парковая улица, 1, ЖК «Южная Битца». ✅ Характеристики, описание и фото объекта id 7053956938146595305 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956938146595305/,8
2026-03-25 04:09:56,"60 м², 2-комнатные апартаменты",15490000,,,,,,,,"60 м², 2-комнатные апартаменты15 490 000 ₽258 167 ₽ за м²","Продается 2-комнатные апартаменты 60 м² по цене 15,49 млн ₽ на 2 этаже из 2. 📍 Адрес: Москва, Нагорная улица, 5с4, ✅ Характеристики, описание и фото объекта id 7053956940834132709 на Яндекс Недвижимости",https://realty.yandex.ru/offer/7053956940834132709/,8
2026-03-25 04:10:08,"36,9 м², 1-комнатная квартира",14000000,,,,,,,,"36,9 м², 1-комнатная квартира14 000 000 ₽379 404 ₽ за м²","Продается однокомнатная квартира 36.9 м² по цене 14 млн ₽ на 2 этаже из 22. 📍 Адрес: Москва, улица Грекова, 22, ✅ Характеристики, описание и фото объекта id 5099443024364794316 на Яндекс Недвижимости",https://realty.yandex.ru/offer/5099443024364794316/,8
2026-03-25 04:10:17,"98,3 м², 3-комнатная квартира",61201636,,,,,,,,"98,3 м², 3-комнатная квартира61 201 636₽–7%56 973 809 ₽579 709 ₽ за м²","Продается трехкомнатная квартира 98.28 м² по цене 61,2 млн ₽ на 7 этаже из 45. 📍 Адрес: Москва, СВАО, Бутырский район, Квартал небоскребов Апсайд Тауэрс. ✅ Характеристики, описание и фото объекта id 3771344938239984969 на Яндекс Недвижимости",https://realty.yandex.ru/offer/3771344938239984969/,8
